customer_id,customer_name,email,join_date,customer_segment,lifetime_value,transaction_count,customer_tenure_days,avg_order_value
2337,Customer_2337,customer2337@email.com,2022-10-17,Regular,10427.279999999999,10,1042,1042.7279999999998
2338,Customer_2338,customer2338@email.com,2022-03-27,Regular,6193.75,13,944,476.4423076923077
2339,Customer_2339,customer2339@email.com,2024-03-18,VIP,4034.17,7,902,576.3100000000001
2340,Customer_2340,customer2340@email.com,2022-06-24,Premium,4568.1900000000005,13,869,351.3992307692308
2341,Customer_2341,customer2341@email.com,2023-03-07,VIP,4210.3099999999995,6,862,701.7183333333332
2342,Customer_2342,customer2342@email.com,2023-12-06,Regular,7727.379999999999,10,976,772.7379999999999
2343,Customer_2343,customer2343@email.com,2024-04-25,VIP,2928.19,5,826,585.638
2344,Customer_2344,customer2344@email.com,2024-11-15,Regular,7719.599999999999,9,916,857.7333333333332
2345,Customer_2345,customer2345@email.com,2022-11-26,Regular,13425.26,17,851,789.7211764705883
2346,Customer_2346,customer2346@email.com,2023-03-29,VIP,2328.35,8,884,291.04375
2347,Customer_2347,customer2347@email.com,2023-06-02,Regular,4843.78,10,990,484.378
2348,Customer_2348,customer2348@email.com,2022-08-23,Regular,4790.04,7,598,684.2914285714286
2349,Customer_2349,customer2349@email.com,2022-04-22,VIP,4937.0,7,871,705.2857142857143
2350,Customer_2350,customer2350@email.com,2024-08-02,VIP,6728.4,12,973,560.6999999999999
2351,Customer_2351,customer2351@email.com,2022-05-30,Premium,5779.9400000000005,12,926,481.6616666666667
2352,Customer_2352,customer2352@email.com,2022-05-18,Premium,7241.34,9,940,804.5933333333334
2353,Customer_2353,customer2353@email.com,2022-07-21,Regular,6287.550000000001,5,684,1257.5100000000002
2354,Customer_2354,customer2354@email.com,2024-09-24,Premium,3460.51,10,715,346.05100000000004
2355,Customer_2355,customer2355@email.com,2024-01-02,Regular,4019.41,4,488,1004.8525
2356,Customer_2356,customer2356@email.com,2023-04-26,Regular,6640.55,6,786,1106.7583333333334
2357,Customer_2357,customer2357@email.com,2023-08-07,VIP,9631.59,13,957,740.8915384615385
2358,Customer_2358,customer2358@email.com,2022-05-23,Regular,11307.77,13,891,869.8284615384616
2359,Customer_2359,customer2359@email.com,2023-10-13,Premium,4086.43,11,914,371.49363636363637
2360,Customer_2360,customer2360@email.com,2024-07-11,Premium,11306.28,16,955,706.6425
2361,Customer_2361,customer2361@email.com,2023-09-19,VIP,8423.23,10,967,842.323
2362,Customer_2362,customer2362@email.com,2022-11-09,VIP,6383.3099999999995,11,961,580.300909090909
2363,Customer_2363,customer2363@email.com,2024-01-17,Premium,7579.700000000001,13,977,583.0538461538462
2364,Customer_2364,customer2364@email.com,2024-05-27,Regular,6793.28,7,872,970.4685714285714
2365,Customer_2365,customer2365@email.com,2022-01-10,Premium,6190.21,13,1015,476.17
2366,Customer_2366,customer2366@email.com,2023-05-20,Regular,4833.21,6,510,805.535
2367,Customer_2367,customer2367@email.com,2024-06-12,Premium,7778.99,7,698,1111.2842857142857
2368,Customer_2368,customer2368@email.com,2024-01-07,Regular,6945.98,10,692,694.598
2369,Customer_2369,customer2369@email.com,2023-11-11,Premium,6247.91,7,879,892.5585714285714
2370,Customer_2370,customer2370@email.com,2024-08-05,Premium,3727.92,7,943,532.5600000000001
2371,Customer_2371,customer2371@email.com,2024-01-05,Premium,12378.11,11,693,1125.2827272727272
2372,Customer_2372,customer2372@email.com,2024-09-24,VIP,5466.37,8,759,683.29625
2373,Customer_2373,customer2373@email.com,2022-08-11,Regular,8848.78,10,1078,884.878
2374,Customer_2374,customer2374@email.com,2022-06-17,Premium,7564.1900000000005,14,1027,540.2992857142857
2375,Customer_2375,customer2375@email.com,2022-10-14,VIP,7673.6900000000005,9,562,852.6322222222223
2376,Customer_2376,customer2376@email.com,2023-02-07,Premium,5618.4,8,798,702.3
2377,Customer_2377,customer2377@email.com,2022-06-06,VIP,6817.39,11,1024,619.7627272727273
2378,Customer_2378,customer2378@email.com,2022-06-04,Regular,5877.45,12,941,489.78749999999997
2379,Customer_2379,customer2379@email.com,2024-11-04,VIP,5359.19,7,816,765.5985714285714
2380,Customer_2380,customer2380@email.com,2022-03-05,VIP,6557.679999999999,13,1033,504.43692307692305
2381,Customer_2381,customer2381@email.com,2024-04-09,VIP,2652.3399999999997,6,428,442.0566666666666
2382,Customer_2382,customer2382@email.com,2023-03-12,Regular,9507.64,14,1046,679.1171428571428
2383,Customer_2383,customer2383@email.com,2023-06-18,VIP,4761.4,7,639,680.1999999999999
2384,Customer_2384,customer2384@email.com,2024-08-24,VIP,9494.14,12,766,791.1783333333333
2385,Customer_2385,customer2385@email.com,2022-11-01,Premium,4883.4,10,1067,488.34
2386,Customer_2386,customer2386@email.com,2024-03-14,Regular,9968.76,13,1024,766.8276923076924
2387,Customer_2387,customer2387@email.com,2023-08-19,Regular,8534.06,17,905,502.0035294117647
2388,Customer_2388,customer2388@email.com,2024-08-09,VIP,6208.75,10,897,620.875
2389,Customer_2389,customer2389@email.com,2024-11-11,Regular,3867.08,7,946,552.4399999999999
2390,Customer_2390,customer2390@email.com,2024-03-23,Premium,3849.15,4,590,962.2875
2391,Customer_2391,customer2391@email.com,2024-10-25,Regular,2622.42,8,801,327.8025
2392,Customer_2392,customer2392@email.com,2023-05-05,VIP,6959.99,8,917,869.99875
2393,Customer_2393,customer2393@email.com,2022-12-06,VIP,8240.21,10,824,824.021
2394,Customer_2394,customer2394@email.com,2022-10-15,Premium,4160.3099999999995,11,1055,378.21
2395,Customer_2395,customer2395@email.com,2022-11-23,Regular,2930.62,8,1029,366.3275
2396,Customer_2396,customer2396@email.com,2022-10-27,VIP,9055.06,9,932,1006.1177777777777
2397,Customer_2397,customer2397@email.com,2024-09-17,Premium,6265.74,11,700,569.6127272727273
2398,Customer_2398,customer2398@email.com,2022-03-24,Regular,5808.33,9,790,645.37
2399,Customer_2399,customer2399@email.com,2024-09-25,Regular,5728.9,12,766,477.4083333333333
2400,Customer_2400,customer2400@email.com,2022-05-09,Premium,11179.57,16,926,698.723125
2401,Customer_2401,customer2401@email.com,2024-01-27,Regular,6447.79,10,754,644.779
2402,Customer_2402,customer2402@email.com,2022-03-29,VIP,7681.81,12,803,640.1508333333334
2403,Customer_2403,customer2403@email.com,2023-02-28,VIP,7484.38,11,941,680.3981818181818
2404,Customer_2404,customer2404@email.com,2024-01-10,Premium,1736.61,6,928,289.435
2405,Customer_2405,customer2405@email.com,2024-08-19,Premium,3471.31,9,977,385.7011111111111
2406,Customer_2406,customer2406@email.com,2022-04-06,Regular,6274.01,11,1030,570.3645454545455
2407,Customer_2407,customer2407@email.com,2023-10-26,Regular,6127.03,11,873,557.0027272727273
2408,Customer_2408,customer2408@email.com,2024-12-03,VIP,7316.62,14,1038,522.6157142857143
2409,Customer_2409,customer2409@email.com,2023-07-15,VIP,8471.619999999999,17,922,498.33058823529404
2410,Customer_2410,customer2410@email.com,2023-06-24,VIP,4145.62,12,969,345.4683333333333
2411,Customer_2411,customer2411@email.com,2022-12-23,Premium,9874.53,9,968,1097.17
2412,Customer_2412,customer2412@email.com,2024-02-15,Premium,4020.3999999999996,8,867,502.54999999999995
2413,Customer_2413,customer2413@email.com,2022-06-09,VIP,8120.64,10,914,812.0640000000001
2414,Customer_2414,customer2414@email.com,2023-05-31,Premium,9252.69,15,1080,616.846
2415,Customer_2415,customer2415@email.com,2023-04-02,VIP,5736.21,13,1022,441.24692307692305
2416,Customer_2416,customer2416@email.com,2024-04-11,Premium,6512.9,11,1001,592.0818181818181
2417,Customer_2417,customer2417@email.com,2023-12-08,Premium,8298.98,8,561,1037.3725
2418,Customer_2418,customer2418@email.com,2024-09-14,VIP,7153.5,12,904,596.125
2419,Customer_2419,customer2419@email.com,2022-01-14,VIP,8072.96,13,1022,620.996923076923
2420,Customer_2420,customer2420@email.com,2022-10-12,Premium,7330.71,10,745,733.071
2421,Customer_2421,customer2421@email.com,2022-12-06,Regular,9813.13,13,814,754.8561538461538
2422,Customer_2422,customer2422@email.com,2022-06-07,VIP,11019.83,14,1076,787.1307142857142
2423,Customer_2423,customer2423@email.com,2023-07-30,Regular,8402.67,15,939,560.178
2424,Customer_2424,customer2424@email.com,2022-11-04,Regular,6066.43,14,949,433.3164285714286
2425,Customer_2425,customer2425@email.com,2022-11-19,Premium,3379.2000000000003,10,1006,337.92
2426,Customer_2426,customer2426@email.com,2022-08-31,VIP,6173.35,12,990,514.4458333333333
2427,Customer_2427,customer2427@email.com,2023-04-17,Premium,4981.68,9,928,553.52
2428,Customer_2428,customer2428@email.com,2023-11-08,VIP,4756.9400000000005,8,704,594.6175000000001
2429,Customer_2429,customer2429@email.com,2022-08-21,Premium,5432.56,10,923,543.2560000000001
2430,Customer_2430,customer2430@email.com,2024-09-07,Premium,3032.02,9,674,336.8911111111111
2431,Customer_2431,customer2431@email.com,2023-03-08,VIP,3347.8199999999997,7,1030,478.25999999999993
2432,Customer_2432,customer2432@email.com,2022-11-27,VIP,2109.93,8,797,263.74125
2433,Customer_2433,customer2433@email.com,2024-04-21,Regular,15435.73,14,1074,1102.5521428571428
2434,Customer_2434,customer2434@email.com,2023-05-15,Regular,3809.7,10,994,380.96999999999997
2435,Customer_2435,customer2435@email.com,2022-09-19,VIP,3445.38,6,859,574.23
2436,Customer_2436,customer2436@email.com,2022-11-26,Regular,9535.68,10,1019,953.568
2437,Customer_2437,customer2437@email.com,2024-11-15,Regular,2094.81,6,486,349.135
2438,Customer_2438,customer2438@email.com,2022-10-28,Regular,11502.26,15,1034,766.8173333333333
2439,Customer_2439,customer2439@email.com,2022-12-07,Premium,5199.77,10,769,519.9770000000001
2440,Customer_2440,customer2440@email.com,2023-01-04,VIP,10348.04,11,743,940.7309090909092
2441,Customer_2441,customer2441@email.com,2024-04-10,VIP,9013.289999999999,11,732,819.3899999999999
2442,Customer_2442,customer2442@email.com,2022-02-08,VIP,7800.160000000001,13,970,600.0123076923078
2443,Customer_2443,customer2443@email.com,2023-08-04,Regular,5172.26,13,795,397.86615384615385
2444,Customer_2444,customer2444@email.com,2023-03-20,Premium,7447.75,9,771,827.5277777777778
2445,Customer_2445,customer2445@email.com,2024-08-23,Premium,1320.99,6,722,220.165
2446,Customer_2446,customer2446@email.com,2022-12-16,Regular,5646.36,10,883,564.636
2447,Customer_2447,customer2447@email.com,2024-04-21,VIP,7047.429999999999,10,724,704.7429999999999
2448,Customer_2448,customer2448@email.com,2022-10-20,VIP,11375.46,17,1053,669.1447058823529
2449,Customer_2449,customer2449@email.com,2023-01-08,VIP,11194.62,10,968,1119.462
2450,Customer_2450,customer2450@email.com,2024-11-12,Premium,7439.31,7,843,1062.7585714285715
2451,Customer_2451,customer2451@email.com,2022-12-10,VIP,7077.47,10,957,707.7470000000001
2452,Customer_2452,customer2452@email.com,2023-12-03,Premium,5346.67,10,905,534.667
2453,Customer_2453,customer2453@email.com,2022-05-21,Regular,10939.619999999999,15,1002,729.3079999999999
2454,Customer_2454,customer2454@email.com,2024-02-14,Premium,8134.79,11,1013,739.5263636363636
2455,Customer_2455,customer2455@email.com,2022-09-28,Regular,6005.2,11,949,545.9272727272727
2456,Customer_2456,customer2456@email.com,2022-02-03,Regular,2970.19,6,708,495.0316666666667
2457,Customer_2457,customer2457@email.com,2024-12-06,VIP,3933.49,8,1023,491.68625
2458,Customer_2458,customer2458@email.com,2024-05-09,Regular,6251.13,12,927,520.9275
2459,Customer_2459,customer2459@email.com,2022-07-17,Regular,4043.6099999999997,11,784,367.60090909090906
2460,Customer_2460,customer2460@email.com,2024-09-01,VIP,5350.14,8,820,668.7675
2461,Customer_2461,customer2461@email.com,2022-03-21,VIP,5450.07,9,814,605.5633333333333
2462,Customer_2462,customer2462@email.com,2024-10-27,Regular,3331.84,8,667,416.48
2463,Customer_2463,customer2463@email.com,2022-07-10,Premium,5828.41,10,761,582.841
2464,Customer_2464,customer2464@email.com,2022-09-24,VIP,3963.2200000000003,7,869,566.1742857142857
2465,Customer_2465,customer2465@email.com,2022-01-03,VIP,3109.0299999999997,5,439,621.8059999999999
2466,Customer_2466,customer2466@email.com,2024-06-02,VIP,9658.779999999999,13,963,742.9830769230769
2467,Customer_2467,customer2467@email.com,2024-05-11,Premium,2612.76,7,912,373.2514285714286
2468,Customer_2468,customer2468@email.com,2022-03-30,VIP,5495.780000000001,7,1048,785.1114285714286
2469,Customer_2469,customer2469@email.com,2024-12-21,Premium,12736.67,13,1037,979.7438461538461
2470,Customer_2470,customer2470@email.com,2023-04-15,Premium,6192.0,10,937,619.2
2471,Customer_2471,customer2471@email.com,2024-02-20,Premium,10337.99,14,1034,738.4278571428571
2472,Customer_2472,customer2472@email.com,2022-07-20,Premium,11300.22,13,906,869.2476923076922
2473,Customer_2473,customer2473@email.com,2022-10-02,Premium,3303.0,7,652,471.85714285714283
2474,Customer_2474,customer2474@email.com,2024-09-04,Regular,6454.75,9,1057,717.1944444444445
2475,Customer_2475,customer2475@email.com,2022-06-21,Premium,7051.65,15,1020,470.10999999999996
2476,Customer_2476,customer2476@email.com,2024-04-16,Premium,6824.52,16,1053,426.5325
2477,Customer_2477,customer2477@email.com,2023-01-23,Regular,1476.27,6,949,246.045
2478,Customer_2478,customer2478@email.com,2022-01-15,VIP,6920.36,10,944,692.036
2479,Customer_2479,customer2479@email.com,2024-12-06,Regular,2521.7200000000003,7,775,360.2457142857143
2480,Customer_2480,customer2480@email.com,2024-11-30,Regular,4463.85,5,245,892.7700000000001
2481,Customer_2481,customer2481@email.com,2024-02-08,VIP,6063.8,12,796,505.31666666666666
2482,Customer_2482,customer2482@email.com,2023-02-25,VIP,2894.12,6,915,482.3533333333333
2483,Customer_2483,customer2483@email.com,2023-10-09,Premium,4828.74,12,995,402.395
2484,Customer_2484,customer2484@email.com,2024-01-12,Regular,5958.34,11,962,541.6672727272727
2485,Customer_2485,customer2485@email.com,2022-11-13,Premium,2695.19,6,942,449.1983333333333
2486,Customer_2486,customer2486@email.com,2023-06-04,Premium,8464.81,12,1020,705.4008333333333
2487,Customer_2487,customer2487@email.com,2024-05-17,VIP,2663.48,7,1007,380.4971428571429
2488,Customer_2488,customer2488@email.com,2024-01-19,VIP,7407.21,11,898,673.3827272727273
2489,Customer_2489,customer2489@email.com,2023-07-19,VIP,3326.11,8,771,415.76375
2490,Customer_2490,customer2490@email.com,2024-03-24,Regular,6667.66,7,1067,952.5228571428571
2491,Customer_2491,customer2491@email.com,2024-04-26,VIP,4693.860000000001,9,1079,521.5400000000001
2492,Customer_2492,customer2492@email.com,2024-09-15,Regular,5213.780000000001,7,830,744.8257142857144
2493,Customer_2493,customer2493@email.com,2024-01-29,VIP,6104.84,15,940,406.9893333333333
2494,Customer_2494,customer2494@email.com,2024-09-17,Premium,4524.09,7,811,646.2985714285714
2495,Customer_2495,customer2495@email.com,2023-09-21,VIP,5061.72,9,871,562.4133333333334
2496,Customer_2496,customer2496@email.com,2023-12-07,VIP,4416.07,8,682,552.00875
2497,Customer_2497,customer2497@email.com,2024-03-26,VIP,5428.82,11,988,493.5290909090909
2498,Customer_2498,customer2498@email.com,2022-10-10,VIP,11915.43,12,753,992.9525
2499,Customer_2499,customer2499@email.com,2022-09-01,VIP,6204.84,10,918,620.484
2500,Customer_2500,customer2500@email.com,2023-04-16,Premium,6469.59,8,963,808.69875
2501,Customer_2501,customer2501@email.com,2022-11-28,Regular,4992.18,6,1057,832.0300000000001
2502,Customer_2502,customer2502@email.com,2023-03-16,VIP,8551.21,15,704,570.0806666666666
2503,Customer_2503,customer2503@email.com,2024-03-31,Premium,7779.889999999999,5,769,1555.9779999999998
2504,Customer_2504,customer2504@email.com,2022-04-17,Regular,7022.64,11,978,638.4218181818183
2505,Customer_2505,customer2505@email.com,2024-03-07,VIP,7303.75,12,896,608.6458333333334
2506,Customer_2506,customer2506@email.com,2022-01-11,Regular,4019.31,8,780,502.41375
2507,Customer_2507,customer2507@email.com,2022-10-25,Premium,11725.63,9,710,1302.8477777777778
2508,Customer_2508,customer2508@email.com,2024-06-10,Regular,1618.08,5,793,323.616
2509,Customer_2509,customer2509@email.com,2022-05-12,Premium,3218.5,8,854,402.3125
2510,Customer_2510,customer2510@email.com,2023-03-31,Premium,5791.04,14,830,413.6457142857143
2511,Customer_2511,customer2511@email.com,2022-06-13,VIP,3567.9300000000003,8,446,445.99125000000004
2512,Customer_2512,customer2512@email.com,2022-03-19,VIP,10125.57,15,888,675.038
2513,Customer_2513,customer2513@email.com,2024-02-27,Premium,5810.24,11,954,528.2036363636363
2514,Customer_2514,customer2514@email.com,2024-12-03,Premium,9316.55,12,944,776.3791666666666
2515,Customer_2515,customer2515@email.com,2022-04-28,Regular,2022.58,4,310,505.645
2516,Customer_2516,customer2516@email.com,2024-10-09,Premium,4637.73,8,760,579.71625
2517,Customer_2517,customer2517@email.com,2022-01-22,Regular,7676.51,9,738,852.9455555555555
2518,Customer_2518,customer2518@email.com,2024-11-27,Premium,6877.43,10,896,687.743
2519,Customer_2519,customer2519@email.com,2023-02-03,Regular,4871.51,8,731,608.93875
2520,Customer_2520,customer2520@email.com,2024-11-11,VIP,2159.52,5,911,431.904
2521,Customer_2521,customer2521@email.com,2023-04-20,VIP,5602.75,8,891,700.34375
2522,Customer_2522,customer2522@email.com,2022-12-14,VIP,9144.45,12,1064,762.0375
2523,Customer_2523,customer2523@email.com,2022-03-15,Premium,4746.4800000000005,10,1081,474.648
2524,Customer_2524,customer2524@email.com,2023-05-05,VIP,3755.4900000000002,8,769,469.43625000000003
2525,Customer_2525,customer2525@email.com,2022-01-01,Regular,6581.15,11,911,598.2863636363636
2526,Customer_2526,customer2526@email.com,2022-06-27,Premium,8388.869999999999,16,904,524.3043749999999
2527,Customer_2527,customer2527@email.com,2024-03-29,Premium,6486.8,13,954,498.9846153846154
2528,Customer_2528,customer2528@email.com,2024-03-20,Premium,5052.2699999999995,9,421,561.3633333333332
2529,Customer_2529,customer2529@email.com,2023-02-15,VIP,6026.82,8,756,753.3525
2530,Customer_2530,customer2530@email.com,2022-02-01,VIP,3703.79,7,713,529.1128571428571
2531,Customer_2531,customer2531@email.com,2022-05-21,Regular,10269.9,12,1031,855.8249999999999
2532,Customer_2532,customer2532@email.com,2023-08-06,VIP,4911.66,8,951,613.9575
2533,Customer_2533,customer2533@email.com,2023-12-14,Premium,5668.78,6,512,944.7966666666666
2534,Customer_2534,customer2534@email.com,2023-07-21,Regular,5591.67,9,775,621.2966666666666
2535,Customer_2535,customer2535@email.com,2023-02-03,Premium,6951.7,12,954,579.3083333333333
2536,Customer_2536,customer2536@email.com,2024-04-07,VIP,4334.91,9,553,481.65666666666664
2537,Customer_2537,customer2537@email.com,2022-01-10,Premium,4797.5,8,873,599.6875
2538,Customer_2538,customer2538@email.com,2022-12-25,Premium,2858.6499999999996,7,1042,408.3785714285714
2539,Customer_2539,customer2539@email.com,2024-11-02,Regular,10568.46,11,955,960.7690909090908
2540,Customer_2540,customer2540@email.com,2022-05-29,VIP,20338.739999999998,18,1020,1129.9299999999998
2541,Customer_2541,customer2541@email.com,2023-08-26,Premium,5140.79,10,962,514.079
2542,Customer_2542,customer2542@email.com,2022-08-28,VIP,1782.81,9,703,198.09
2543,Customer_2543,customer2543@email.com,2023-06-12,VIP,7496.360000000001,15,1027,499.75733333333335
2544,Customer_2544,customer2544@email.com,2023-05-28,VIP,2256.0299999999997,3,626,752.0099999999999
2545,Customer_2545,customer2545@email.com,2024-06-25,Premium,7994.929999999999,12,784,666.2441666666666
2546,Customer_2546,customer2546@email.com,2024-09-17,Regular,10943.64,18,1072,607.98
2547,Customer_2547,customer2547@email.com,2023-11-27,Premium,4015.21,6,952,669.2016666666667
2548,Customer_2548,customer2548@email.com,2024-08-01,VIP,8633.81,8,1039,1079.22625
2549,Customer_2549,customer2549@email.com,2022-02-26,Premium,9449.58,13,1010,726.8907692307693
2550,Customer_2550,customer2550@email.com,2022-08-27,Premium,10680.02,17,1049,628.2364705882353
2551,Customer_2551,customer2551@email.com,2022-05-19,Premium,15592.77,11,995,1417.5245454545454
2552,Customer_2552,customer2552@email.com,2023-03-28,VIP,4626.84,8,796,578.355
2553,Customer_2553,customer2553@email.com,2023-04-16,Premium,7890.84,12,854,657.57
2554,Customer_2554,customer2554@email.com,2024-04-24,Premium,4088.07,12,1058,340.6725
2555,Customer_2555,customer2555@email.com,2024-11-23,VIP,2211.9,6,585,368.65000000000003
2556,Customer_2556,customer2556@email.com,2022-01-20,VIP,8072.93,9,976,896.9922222222223
2557,Customer_2557,customer2557@email.com,2023-06-24,Regular,5064.92,7,826,723.5600000000001
2558,Customer_2558,customer2558@email.com,2023-08-12,Regular,3513.5299999999997,7,620,501.93285714285713
2559,Customer_2559,customer2559@email.com,2024-03-28,VIP,9076.75,6,725,1512.7916666666667
2560,Customer_2560,customer2560@email.com,2023-12-02,Regular,4805.889999999999,7,349,686.5557142857142
2561,Customer_2561,customer2561@email.com,2023-01-01,Premium,5506.85,8,786,688.35625
2562,Customer_2562,customer2562@email.com,2023-10-05,Premium,8953.26,10,992,895.326
2563,Customer_2563,customer2563@email.com,2023-03-24,VIP,5112.58,7,828,730.3685714285714
2564,Customer_2564,customer2564@email.com,2023-07-06,Regular,4365.47,10,901,436.547
2565,Customer_2565,customer2565@email.com,2023-01-25,Premium,4324.94,8,629,540.6175
2566,Customer_2566,customer2566@email.com,2023-02-13,Regular,3540.2200000000003,10,1057,354.02200000000005
2567,Customer_2567,customer2567@email.com,2023-05-11,Premium,7986.8,13,1039,614.3692307692307
2568,Customer_2568,customer2568@email.com,2023-02-28,Regular,7421.38,11,1014,674.670909090909
2569,Customer_2569,customer2569@email.com,2023-02-20,Regular,11229.83,14,1012,802.1307142857142
2570,Customer_2570,customer2570@email.com,2023-12-31,Regular,7162.25,17,948,421.30882352941177
2571,Customer_2571,customer2571@email.com,2022-08-07,Regular,10794.73,14,905,771.0521428571428
2572,Customer_2572,customer2572@email.com,2022-06-10,VIP,4633.79,6,749,772.2983333333333
2573,Customer_2573,customer2573@email.com,2024-10-05,VIP,10050.21,9,967,1116.6899999999998
2574,Customer_2574,customer2574@email.com,2022-01-14,VIP,5634.06,10,945,563.4060000000001
2575,Customer_2575,customer2575@email.com,2022-03-28,Premium,6854.14,10,972,685.414
2576,Customer_2576,customer2576@email.com,2024-01-31,VIP,3430.7300000000005,5,685,686.1460000000001
2577,Customer_2577,customer2577@email.com,2023-10-08,Premium,3914.71,10,895,391.471
2578,Customer_2578,customer2578@email.com,2023-07-17,Premium,5026.97,10,974,502.697
2579,Customer_2579,customer2579@email.com,2023-01-10,VIP,3410.21,6,436,568.3683333333333
2580,Customer_2580,customer2580@email.com,2023-07-28,Premium,7874.74,12,1004,656.2283333333334
2581,Customer_2581,customer2581@email.com,2023-03-31,VIP,4597.72,6,897,766.2866666666667
2582,Customer_2582,customer2582@email.com,2022-09-20,Regular,7066.16,11,702,642.3781818181818
2583,Customer_2583,customer2583@email.com,2024-12-12,Premium,621.52,3,271,207.17333333333332
2584,Customer_2584,customer2584@email.com,2024-09-06,VIP,6402.32,8,941,800.29
2585,Customer_2585,customer2585@email.com,2022-03-08,VIP,8703.050000000001,10,954,870.3050000000001
2586,Customer_2586,customer2586@email.com,2023-12-13,Premium,9530.22,15,964,635.348
2587,Customer_2587,customer2587@email.com,2022-12-24,Premium,7904.360000000001,9,1021,878.2622222222222
2588,Customer_2588,customer2588@email.com,2022-09-04,VIP,10010.15,12,831,834.1791666666667
2589,Customer_2589,customer2589@email.com,2024-11-27,Premium,4474.070000000001,6,797,745.6783333333334
2590,Customer_2590,customer2590@email.com,2023-10-09,VIP,11847.619999999999,14,995,846.2585714285714
2591,Customer_2591,customer2591@email.com,2022-01-18,Regular,6525.0,10,698,652.5
2592,Customer_2592,customer2592@email.com,2023-03-08,Premium,8782.69,12,941,731.8908333333334
2593,Customer_2593,customer2593@email.com,2022-07-26,Premium,9158.37,10,952,915.8370000000001
2594,Customer_2594,customer2594@email.com,2024-01-11,VIP,4309.06,9,1000,478.7844444444445
2595,Customer_2595,customer2595@email.com,2023-06-16,Regular,13940.09,14,1041,995.7207142857143
2596,Customer_2596,customer2596@email.com,2023-06-23,Regular,13281.59,15,1031,885.4393333333334
2597,Customer_2597,customer2597@email.com,2023-07-06,Premium,1994.6,8,224,249.325
2598,Customer_2598,customer2598@email.com,2023-12-04,Premium,3430.79,10,760,343.079
2599,Customer_2599,customer2599@email.com,2023-01-12,Premium,3004.8,6,1013,500.8
2600,Customer_2600,customer2600@email.com,2024-05-18,Regular,5561.95,13,668,427.84230769230766
2601,Customer_2601,customer2601@email.com,2024-05-08,VIP,8536.48,12,1055,711.3733333333333
2602,Customer_2602,customer2602@email.com,2024-02-02,Premium,5198.62,6,943,866.4366666666666
2603,Customer_2603,customer2603@email.com,2024-03-31,Premium,10741.07,16,904,671.316875
2604,Customer_2604,customer2604@email.com,2024-07-12,Regular,9587.47,12,893,798.9558333333333
2605,Customer_2605,customer2605@email.com,2022-09-26,VIP,4954.94,10,984,495.49399999999997
2606,Customer_2606,customer2606@email.com,2023-04-14,Regular,3310.1499999999996,6,845,551.6916666666666
2607,Customer_2607,customer2607@email.com,2023-07-07,Regular,6812.51,11,786,619.319090909091
2608,Customer_2608,customer2608@email.com,2024-06-04,Premium,2871.3399999999997,8,913,358.91749999999996
2609,Customer_2609,customer2609@email.com,2023-02-06,Regular,1859.83,6,948,309.97166666666664
2610,Customer_2610,customer2610@email.com,2022-11-03,Premium,3153.2799999999997,5,935,630.656
2611,Customer_2611,customer2611@email.com,2022-01-20,Regular,7900.33,8,982,987.54125
2612,Customer_2612,customer2612@email.com,2024-05-13,Premium,3197.01,8,616,399.62625
2613,Customer_2613,customer2613@email.com,2022-10-03,VIP,7796.34,10,824,779.634
2614,Customer_2614,customer2614@email.com,2024-11-24,VIP,3509.7000000000003,6,667,584.95
2615,Customer_2615,customer2615@email.com,2023-10-09,Premium,6235.82,7,410,890.8314285714285
2616,Customer_2616,customer2616@email.com,2023-09-07,Premium,7477.17,13,981,575.1669230769231
2617,Customer_2617,customer2617@email.com,2022-04-08,Premium,5454.65,13,843,419.5884615384615
2618,Customer_2618,customer2618@email.com,2022-07-22,VIP,6493.33,10,409,649.333
2619,Customer_2619,customer2619@email.com,2022-12-01,Regular,5335.67,9,975,592.8522222222223
2620,Customer_2620,customer2620@email.com,2023-03-18,Premium,3920.44,10,930,392.044
2621,Customer_2621,customer2621@email.com,2024-09-02,VIP,11601.46,13,953,892.42
2622,Customer_2622,customer2622@email.com,2022-07-17,Premium,5979.09,12,831,498.2575
2623,Customer_2623,customer2623@email.com,2023-11-17,Premium,5981.35,11,879,543.7590909090909
2624,Customer_2624,customer2624@email.com,2024-01-10,Premium,7668.129999999999,8,972,958.5162499999999
2625,Customer_2625,customer2625@email.com,2023-06-12,Premium,6409.63,10,972,640.963
2626,Customer_2626,customer2626@email.com,2022-02-10,Premium,2700.84,9,907,300.09333333333336
2627,Customer_2627,customer2627@email.com,2022-09-06,Premium,9785.14,9,833,1087.2377777777776
2628,Customer_2628,customer2628@email.com,2023-02-12,VIP,8274.4,16,1037,517.15
2629,Customer_2629,customer2629@email.com,2022-12-24,Premium,3579.49,12,862,298.2908333333333
2630,Customer_2630,customer2630@email.com,2023-12-29,Premium,1100.6399999999999,3,15,366.87999999999994
2631,Customer_2631,customer2631@email.com,2024-11-11,Premium,2970.45,7,761,424.34999999999997
2632,Customer_2632,customer2632@email.com,2024-07-04,Regular,11196.31,19,905,589.2794736842105
2633,Customer_2633,customer2633@email.com,2024-02-20,VIP,7213.97,13,828,554.9207692307692
2634,Customer_2634,customer2634@email.com,2023-08-10,Premium,5465.38,9,874,607.2644444444445
